,acres,price,road_gis_percent,lake_percent,river_percent,flood_per,long_centroid,lat_centroid,baths,improvval
1273,20.43,71500.0,0.0,0.0,0.0,0.0,-100.43194616362068,30.144648669493144,,0.0
1274,75.0,265000.0,0.0,0.0,0.0,0.0,-100.44306323031802,30.118525658520195,2.0,0.0
1275,342.94,1200290.0,0.0,0.0,0.0,0.0,-98.41229574848649,33.20870295015588,,0.0
1276,107.0,1400000.0,0.0,0.0,0.0,0.0,-98.08337903725317,33.10296333942031,3.0,0.0
1277,156.0,2550000.0,0.0,0.0,0.0,0.0,-98.28022886665232,33.184978381507406,4.0,0.0
1278,51.14,164950.0,0.0,0.0,0.0,0.0,-100.49605970173624,29.814924335054503,1.0,934.0
1279,115.0,487000.0,0.0,0.0,16.039189691365547,0.0,-100.15879626565363,31.75205309567929,1.0,0.0
1280,77.85,899900.0,0.0,0.0,36.88516618979246,0.0,-99.87606695827446,31.68639196816007,3.0,0.0
1281,13.0,495000.0,0.0,0.0,0.0,0.0,-98.91016838269344,33.73409776740054,3.0,0.0
1282,53.62,3900000.0,15.64146682228023,0.0,0.0,0.0,-98.28026376620495,30.13901455,3.0,1418520.0
1283,35.0,237825.0,22.050808353240665,0.0,0.0,0.0,-98.82435448894462,31.9655223,,0.0
1284,244.0,1586000.0,34.74360458349271,0.0,0.0,0.0,-98.45782813314732,31.70568935,,39460.0
1285,120.0,774000.0,23.86675223769273,0.0,17.68322628778471,0.0,-98.2454477432052,31.8175491,,570.0
1286,36.09,429000.0,18.86539938853345,0.0,0.0,0.0,-98.56617136946043,31.91504395,1.0,104090.0
1287,10.0,500000.0,28.494351250792644,0.0,0.0,0.0,-98.5406386711463,32.02773725,2.0,301060.0
1288,101.8,399740.0,12.003720062165966,0.0,0.0,4.795765671266217,-96.89032174371138,31.6666079,,
1289,75.0,180000.0,22.8639322074447,0.0,0.0,0.0,-96.82619438735264,31.6557429,,
1290,300.0,725000.0,12.832903447545227,0.0,0.0,0.0,-96.61544147629124,31.79312145,,
1291,10.38,284500.0,30.675928036012163,0.0,0.0,0.0,-96.42169157631918,31.6824232,2.0,
1292,42.13,1200000.0,23.60403645637733,0.0,0.0,0.0,-95.84887506897437,30.96696955,,251190.0
1293,320.85,1650000.0,0.8262478851136219,0.0,0.0,0.0,-96.01912142924294,30.85604995,,126300.0
1294,45.0,646380.0,10.060971638425327,0.0,31.844019172569965,0.0,-97.71684213852647,32.30061685,,0.0
1295,19.08,829000.0,4.199633697841149,0.0,31.301747196161138,0.0,-97.7232350622115,32.311227,,136740.0
1296,18.29,600000.0,3.93347467278132,0.0,0.0,0.0,-97.76010764687574,32.2704531,2.0,125100.0
1297,125.18,1200000.0,21.903124657041623,0.0,0.0,0.0,-95.96354644197277,30.96321475,3.0,259540.0
1298,232.8,2900000.0,17.636761403158715,0.0,5.181703236151122,0.0,-98.56156982549432,32.190772,3.0,454780.0
1299,106.0,1563500.0,28.66424878513768,0.0,18.526189947647715,0.0,-97.82565183427116,32.242354500000005,,28620.0
1300,272.77,1635256.0,47.214868689120735,0.0,0.0,0.0,-98.49884606882486,31.7830843,,70010.0
1301,23.11,148000.0,61.83811734624198,0.0,0.0,0.0,-96.28030097135084,31.40653825,,
1302,14.89,789000.0,49.258115497623535,0.0,50.82355477963163,0.0,-97.7557334182601,32.2294387,1.0,216630.0
1303,23.58,220000.0,11.302876840913523,0.0,0.0,0.0,-96.63057723132188,31.35779465,,
1304,154.88,1550000.0,11.914097509858976,0.0,0.0,0.0,-96.10415628668056,30.86521405,2.0,247270.0
1305,97.0,557750.0,18.367438471295312,0.0,0.0,0.0,-96.1315407383131,30.85828585,,262920.0
1306,60.0,995000.0,47.09488110574611,0.0,0.0,0.0,-96.10121450838476,30.90563985,2.0,180430.0
1307,493.75,3752545.0,38.55888612412835,0.0,0.0,0.0,-96.13969726016636,30.92922585,,147860.0
1308,1573.0,4950000.0,11.911903759822044,0.0,0.0,0.0,-98.76940044430276,31.34220745,,
1309,80.0,479600.0,5.666536934159314,0.0,0.0,0.0,-99.04610319688904,31.39302885,,
1310,46.0,299000.0,15.37388526950067,0.0,0.0,0.0,-99.02014101997958,31.320253,,
1311,28.73,182000.0,45.38361877843211,0.0,0.0,0.0,-98.96146120389032,31.281902,,
1312,190.0,4000000.0,40.426376328416346,0.0,42.14349897020746,0.0,-98.85154068084394,31.4061577,5.0,
1313,556.0,4448000.0,5.438662256922703,0.0,0.0,21.04555665868188,-96.4873737502841,31.362906,2.0,
1314,46.87,374960.0,19.107944725880696,0.0,0.0,0.0,-96.47702371781564,31.36918865,,
1315,63.56,1200000.0,27.893189024365626,0.0,0.0,0.0,-96.50640210801608,31.6534317,,
1316,10.0,599900.0,22.16121770205279,0.0,0.0,0.0,-98.79109299855622,32.01142765,2.0,211220.0
1317,160.0,629000.0,24.51112333070318,0.0,0.0,0.0,-98.68172842027062,32.0938711,,0.0
1318,175.2,628968.0,0.9036889469048224,0.0,0.0,0.0,-98.68994678575156,32.077983950000004,2.0,39590.0
1319,165.43,984308.0,50.44783100806527,0.0,0.0,0.0,-98.66223489792884,31.974361,,0.0
1320,50.0,500000.0,22.02421975487412,0.0,0.0,0.0,-98.55772858209778,31.8950116,,65950.0
1321,284.0,1349000.0,27.44315505112501,0.0,0.0,0.0,-98.59668368710874,32.1083752,,5900.0
1322,15.0,615000.0,4.91468953437171,0.0,0.0,0.0,-96.08821979888872,30.9524881,3.0,396070.0
1323,43.5,331875.0,4.599061948149374,0.0,0.0,0.0,-96.09285395242294,30.9296422,,750.0
1324,209.0,1672000.0,4.882287461932408,0.0,0.0,0.0,-96.12403074068072,30.9327416,4.0,0.0
1325,55.77,349000.0,14.069319049309506,0.0,0.0,0.0,-96.15621620588054,30.9163406,4.0,750.0
1326,35.0,297500.0,10.311526039706608,29.86254740786908,0.0,0.0,-95.7209019642385,31.0753987,,0.0
1327,81.46,264745.0,17.547572847115823,0.0,0.0,0.0,-98.80519754534905,31.9533654,3.0,0.0
1328,45.55,268000.0,18.233130797184806,0.0,0.0,0.0,-98.3976824057753,31.94608375,1.0,0.0
1329,43.0,322500.0,15.9323806250063,0.0,0.0,0.0,-98.39775249539062,31.93632595,1.0,0.0
1330,108.0,760000.0,28.51469973810765,0.0,0.0,0.0,-98.39563534520836,31.924317,2.0,317830.0
1331,278.27,1299950.0,25.253086979099848,0.0,2.805882909258268,0.0,-98.36366338701023,31.8590069,1.0,65640.0
1332,184.32,649500.0,8.444527520300046,0.0,0.0,0.0,-98.43264047260904,32.0463667,2.0,145350.0
1333,32.5,215000.0,3.5152388704230924,0.0,0.0,0.0,-98.38450094989184,31.9560176,1.0,0.0
1334,260.0,858000.0,2.514355688537151,0.0,0.0,20.013732688432505,-96.51181996960707,31.36991905,1.0,
1335,15.0,1000000.0,7.812730065278458,92.20543566948226,0.0,0.0,-96.32306567500896,31.43973625,2.0,
1336,49.35,374500.0,13.383092214882511,0.0,0.0,0.0,-96.62954313383293,31.7287613,2.0,
1337,154.0,615230.0,40.24447655761155,0.0,0.0,0.0,-98.40428043580212,31.8307033,2.0,41050.0
1338,155.3,850000.0,70.88200755582228,0.0,0.0,0.0,-96.41729344562252,31.5960456,4.0,
1339,10.79,334900.0,41.42140156442973,0.0,0.0,0.0,-96.4032922705185,31.6479324,2.0,
1340,89.62,315000.0,19.91943454032801,0.0,0.0,0.0,-96.75149507339938,31.75664765,,
1341,54.72,617000.0,50.80367664486624,0.0,0.0,0.0,-96.52148338172964,31.41080235,3.0,
1342,152.5,600000.0,19.70143039277114,0.0,0.0,0.0,-98.8010588861538,32.07314645,1.0,19930.0
1343,379.68,1328880.0,42.968071910893954,0.0,0.0,0.0,-98.79146541606411,31.9526434,3.0,36620.0
1344,111.24,1450000.0,32.64125038764329,0.0,0.0,0.0,-98.97248184316224,30.8304178,3.0,403790.0
1345,255.9,2150000.0,11.551624827175605,0.0,23.023784916179626,0.0,-98.85817751270956,31.4081496,,
1346,47.02,1260000.0,24.89383647856712,0.0,0.0,0.0,-97.85245870165494,32.14794345,4.0,249790.0
1347,49.2,399000.0,14.281467108027696,0.0,0.0,0.0,-95.86779237728824,31.0798466,,80090.0
1348,25.0,645000.0,9.266967954443682,0.0,0.0,0.0,-95.9548971357114,30.8782803,3.0,296580.0
1349,10.37,300000.0,20.02548773203432,0.0,0.0,0.0,-96.04089625308586,30.90133055,3.0,77040.0
1350,56.5,282500.0,14.716420114605642,0.0,0.0,0.0,-96.04001138419096,30.8597036,,0.0
1351,26.72,299000.0,13.126594829586264,0.0,0.0,0.0,-96.03135248203586,30.8666939,,3000.0
1352,25.74,759000.0,19.522378420924024,0.0,0.0,0.0,-96.05339207485235,30.943522700000003,2.0,437890.0
1353,13.51,181000.0,56.42450636746612,0.0,0.0,0.0,-95.8091816166146,31.088582,,0.0
1354,370.0,1800000.0,15.270037538521104,0.0,0.0,0.0,-96.05522401201708,30.90161665,,75830.0
1355,10.75,500000.0,28.494351250792644,0.0,0.0,0.0,-98.5406386711463,32.02773725,2.0,301060.0
1356,201.0,9045000.0,17.320410890931335,0.0,0.0,0.0,-98.34314720147226,30.20602811457195,,0.0
1357,38.0,1200000.0,1.5795534424959456,0.0,0.0,0.0,-98.30037126337334,30.4632782,,128870.0
1358,92.9,1950000.0,22.634397274387748,0.0,52.17730678637372,0.0,-98.34648636093738,30.08184465,,89050.0
1359,2696.39,13490000.0,0.1400014698162242,0.0,107.8687797020614,0.0,-96.81851202800851,30.84455455,,292180.0
1360,13.39,250000.0,18.703519097684115,0.0,0.0,0.0,-97.13697342024436,30.53879265,,0.0
1361,85.5,255000.0,30.786172031940843,0.0,0.0,0.0,-95.16894277162169,33.795575549999995,,
1362,10.83,1500000.0,3.786140271037746,0.0,0.0,0.0,-98.38935772763016,30.0892104,,0.0
1363,20.5,553500.0,31.553550180869703,0.0,0.0,0.0,-98.55085304335212,30.10234775,,0.0
1364,47.0,470000.0,50.23728412082926,0.0,0.0,0.0,-96.92307253272344,30.85545995,,700.0
1365,308.08,2000000.0,5.401367016170996,0.0,0.0,0.0,-96.70457902522202,30.7305354,2.0,219540.0
1366,830.0,3486000.0,37.56028694289044,0.0,0.0,0.0,-95.25349103075776,33.6225048,,
1367,151.9,896227.0,53.069240344578816,0.0,29.00739078176408,0.0,-97.08126563853573,30.6981949,,0.0
1368,296.0,1332000.0,4.670342992144661,0.0,0.0,0.0,-97.13086376484333,30.91792775,,6000.0
1369,172.5,664125.0,21.70088341956438,0.0,0.0,0.0,-96.89845694391413,30.98222485,,0.0
1370,105.0,990000.0,54.05548074473537,0.0,0.0,0.0,-97.05183510923466,30.94454685,,45580.0
1371,165.19,799900.0,21.284960002669603,0.0,0.0,0.0,-94.77634620655476,33.37350575,1.0,
1372,1225.0,3685000.0,34.42145925610993,0.0,0.0,0.0,-94.95452276813404,33.532909950000004,,
1373,75.03,1348000.0,7.378812337993127,0.0,0.0,0.0,-96.71056312072248,30.7656796,3.0,606550.0
1374,20.01,559500.0,10.13514948434809,0.0,0.0,0.0,-97.02572624077138,30.6650771,2.0,169920.0
1375,11.0,589900.0,17.005245360328864,0.0,0.0,0.0,-97.22750214445954,30.69447185,2.0,212650.0
1376,17.48,990000.0,25.34038371618193,0.0,0.0,0.0,-97.12798179074618,30.6059702,2.0,632440.0
1377,20.0,759000.0,29.206302286876003,0.0,0.0,0.0,-96.96687210400236,30.5951062,2.0,207870.0
1378,22.6,295000.0,23.835780639695248,0.0,0.0,0.0,-96.82692250314552,30.960843,2.0,139650.0
1379,141.74,1165000.0,12.98464038558808,0.0,0.0,0.0,-96.8493912450152,30.7680083,2.0,36240.0
1380,45.31,385127.0,27.144222407407064,0.0,0.0,0.0,-97.14205495863617,30.67164705,1.0,0.0
1381,81.4,315000.0,40.22690518335794,0.0,0.0,0.0,-96.83908055590226,31.05646875,1.0,0.0
1382,280.76,982660.0,2.748920698246542,0.0,0.0,0.0,-97.08743434837618,30.9151817,1.0,500.0
1383,249.4,1120500.0,60.79260061321936,0.0,0.0,0.0,-97.06737892801046,30.9449113,1.0,0.0
1384,12.95,575000.0,50.10078411628671,0.0,0.0,0.0,-97.19246472173066,30.61169285,2.0,242250.0
1385,123.0,429885.0,14.950263094936286,0.0,0.0,0.0,-94.84337946429588,33.459146200000006,2.0,
1386,50.0,150000.0,39.60025168662717,0.0,0.0,0.0,-94.75352741482604,33.37949795,2.0,
1387,151.0,599000.0,12.577905928194074,0.0,0.0,0.0,-94.852657940393,33.66247545,2.0,
1388,27.9,169880.0,38.835591331593896,0.0,0.0,0.0,-95.2276560032408,33.5420824,1.0,
1389,235.15,1150000.0,30.91556142474166,0.0,0.0,0.0,-94.80791203996124,33.54497069999999,2.0,
1390,38.55,1199800.0,1.5795534424959456,0.0,0.0,0.0,-98.30037126337334,30.4632782,2.0,128870.0
1391,142.0,2133480.0,5.459364653103972,0.0,0.0,0.0,-98.30731543475396,30.46649335,1.0,111120.0
1392,13.8,885000.0,14.700398486397448,0.0,0.0,0.0,-98.3097672491268,30.2802427,3.0,395850.0
1393,23.2,1100000.0,48.74022778712056,0.0,0.0,0.0,-98.26280395182664,30.24292405,2.0,466420.0
1394,117.61,310000.0,0.0,0.0,0.0,0.0,-98.7343165939366,31.83070285,,0.0
1395,235.0,1995000.0,0.0,0.0,0.0,0.0,-98.70194108386612,31.93534775,2.0,156630.0
1396,80.0,365000.0,0.0,0.0,0.0,0.0,-96.44091639374103,31.62435605,4.0,
1397,42.27,296100.0,0.0,0.0,0.0,0.0,-98.72704848332285,31.09160875,1.0,
1398,188.0,1100000.0,0.0,0.0,0.0,0.0,-98.5442655945894,31.9517475,3.0,349120.0
1399,593.44,3115560.0,0.0,0.0,64.80640667254504,0.0,-96.99707125360284,30.803216,,500.0
1400,193.0,2619000.0,0.0,0.0,0.0,0.0,-98.33970626966332,30.07979895,,735280.0
1401,11.8,799000.0,0.0,0.0,0.0,0.0,-98.5346423650706,30.1555309,4.0,248260.0
1402,581.0,4118000.0,0.0,0.0,18.00977308587699,0.0,-97.19079628834643,30.83485805,,402190.0
1403,65.0,158000.0,0.0,0.0,0.0,0.0,-94.85044162461524,33.4034987,1.0,
1404,62.5,149687.0,0.0,0.0,28.604216200149462,0.0,-94.90932013333894,33.39928385,,
1405,60.0,113400.0,0.0,0.0,0.0,0.0,-94.8409449372847,33.39465105,,
1406,327.28,881265.0,0.0,0.0,0.0,0.0,-95.101141468498,33.404921,,
1407,172.95,1999999.0,0.0,0.0,0.0,0.0,-98.44131404266592,30.26139995,2.0,0.0
1408,26.0,2900000.0,0.0,0.0,0.0,0.0,-98.3396327511866,30.2145728,3.0,769870.0
1409,251.52,816400.0,16.668558907779495,0.0,0.0,0.0,-100.45770096415224,31.8961712,,
1410,19.99,150000.0,17.050016820578666,0.0,0.0,0.0,-96.05180180325392,31.706302450460903,,
1411,60.55,454125.0,14.19677251022769,0.0,0.0,0.0,-97.54034204949448,29.64876465,,
1412,210.0,1575000.0,18.78465568121877,0.0,0.0,0.0,-97.32822345673917,29.56256575,,
1413,271.0,1764230.0,3.565905698299308,0.0,0.0,0.0,-97.30854895834344,29.5393038,,
1414,10.99,100000.0,15.371476142954204,0.0,0.0,0.0,-97.3633953640896,29.7546709,,
1415,118.0,649000.0,8.07281207163995,0.0,0.0,0.0,-97.47151277305883,29.6624508,,
1416,386.6,3999900.0,13.4874578835539,0.0,72.48272997281876,79.02656684259735,-97.61099301857048,29.4942456,2.0,
1417,160.0,192000.0,19.90150587127124,0.0,0.0,0.0,-100.83750420304486,34.40287205,,
1418,415.0,788500.0,0.8354157482691029,0.0,0.0,0.0,-99.9219737907224,30.9641109,,
1419,160.0,545000.0,40.46648364980436,0.0,0.0,0.0,-99.9517757424966,31.030811900000003,,
1420,103.6,569800.0,15.187990954245842,0.0,0.0,0.0,-97.4801708368123,29.37737385,,
1421,2188.11,6500000.0,4.601335016886776,0.0,0.0,0.0,-101.5008525507962,34.81761675,2.0,
1422,525.0,10150000.0,5.333863489633889,0.0,88.56027584881991,0.0,-97.6154806460797,29.63044485,2.0,
1423,283.0,389125.0,11.072927792662206,0.0,0.0,0.0,-100.48379657066462,34.7107104,,
1424,308.0,415800.0,11.072927792662206,0.0,0.0,0.0,-100.48379657066462,34.7107104,,
1425,160.0,184000.0,48.84448042734971,0.0,0.0,0.0,-100.92384641169764,34.4038333,,
1426,350.0,3150000.0,22.11090298871901,0.0,0.0,11.544128745855495,-97.46892743955708,29.5577405,,
1427,191.61,229932.0,52.83315023935229,0.0,0.0,0.0,-102.5100226903984,34.6538717,,
1428,37.18,299900.0,36.81441079176539,0.0,0.0,0.0,-97.3123037252058,29.71734015,,
1429,55.47,375000.0,25.9205714899904,0.0,0.0,0.0,-97.69645261411728,29.4183683,,
1430,656.38,1115846.0,68.41914764278307,0.0,0.0,0.0,-102.22355492776354,34.518235000000004,,
1431,320.0,1200000.0,66.25894407355266,0.0,0.0,0.0,-102.45294313029484,34.33701945,,
1432,320.0,880000.0,66.1679765267839,0.0,0.0,0.0,-102.43565351111386,34.32394465,,
1433,825.9,3717000.0,29.997088671893216,0.0,0.0,0.0,-97.6139930519794,29.2915921,,
1434,425.0,2390000.0,37.98539065043944,0.0,0.0,0.0,-99.5525950301899,30.7444397,2.0,
1435,327.0,310555.0,59.65297885305692,16.08286487635758,0.0,0.0,-102.11217690948637,34.68196625,,
1436,202.0,1450000.0,4.117892908239333,0.0,0.0,0.0,-97.24352545288798,29.6934894,1.0,
1437,115.0,700000.0,4.193689936490063,0.0,0.0,0.0,-97.23840803599606,29.69500315,,
1438,32.0,145000.0,11.728434295099682,0.0,0.0,0.0,-96.26729345385291,31.61265647724437,,
1439,27.39,162500.0,33.7960001200313,0.0,0.0,0.0,-96.28410004916532,31.60168985301744,,
1440,24.97,165000.0,19.164664379627897,0.0,0.0,0.0,-96.04467870601412,31.60926018031349,,
1441,263.29,790000.0,14.372976330403509,0.0,0.0,0.0,-96.2799659931626,31.580144812802075,,
1442,10.5,750000.0,49.494817878122205,0.0,0.0,0.0,-96.14823429340213,31.61397553484269,,
1443,85.0,425000.0,19.82637952032816,0.0,0.0,0.0,-96.25700637690232,31.566273949181728,,
1444,390.0,1900000.0,14.330859991033694,0.0,0.0,0.0,-95.97388969104674,31.63566531942025,2.0,
1445,107.0,374500.0,17.646668750530317,0.0,0.0,0.0,-94.6007055539799,32.847627849999995,,
1446,64.0,640000.0,15.654486349581733,39.53326721248122,0.0,0.0,-94.07190214999828,31.2078415,,
1447,1200.0,1260000.0,15.538258734429114,0.0,0.0,0.0,-100.83458738263452,34.709637099999995,,
1448,2001.3,1999298.0,9.610230583607738,0.0,0.0,0.0,-100.82579555780283,34.70967695,,
1449,801.0,720099.0,8.982578224745797,0.0,0.0,0.0,-100.81272673070546,34.7024377,,
1450,71.9,215760.0,8.69915584762664,0.0,0.0,0.0,-94.2581007986455,31.42419305,,
1451,13.26,299000.0,36.00951488766039,0.0,0.0,0.0,-94.25644246868384,31.4292628,,
1452,97.0,785000.0,2.992275537073771,0.0,0.0,0.0,-94.2474815802938,31.2828017,2.0,
1453,43.16,230000.0,14.979517265558384,0.0,0.0,0.0,-96.28187604781029,31.591472237293704,1.0,
1454,22.16,375000.0,36.66212110371188,11.168494008555433,0.0,0.0,-94.1085605209578,31.2645836,2.0,
1455,52.59,220878.0,17.66507141004107,0.0,0.0,0.0,-94.27157469958136,31.2895273,2.0,
1456,24.17,349900.0,37.08440717982749,0.0,0.0,0.0,-96.38004176018578,31.681209131810355,2.0,
1457,23.04,115000.0,40.98352741925118,0.0,0.0,0.0,-94.132728548424,31.2796542,2.0,
1458,113.0,549000.0,19.328286573315346,0.0,0.0,0.0,-94.30181876308612,31.4282555,2.0,
1459,40.0,625000.0,45.38915057010486,0.0,0.0,0.0,-99.56034995134604,30.72298505,3.0,
1460,70.2,175500.0,30.82424670869468,0.0,0.0,0.0,-100.55165568016946,31.9602624,2.0,
1461,315.0,885000.0,50.81834857323975,0.0,0.0,0.0,-100.4857333196274,31.9777074,2.0,
1462,50.0,599000.0,26.147312751361024,0.0,0.0,0.0,-97.39109101979923,29.616227798313595,2.0,
1463,92.29,435000.0,18.13939887026756,0.0,0.0,0.0,-97.3703648545835,29.3061273,2.0,
1464,150.76,1450000.0,19.456973272672524,0.0,0.0,0.0,-97.29259008637185,29.44507305,2.0,
1465,74.5,449000.0,25.279647950501893,0.0,0.0,0.0,-97.2085574180204,29.64389505,2.0,
1466,23.31,275000.0,42.7579682890677,0.0,0.0,0.0,-97.3645803404792,29.6547222,2.0,
1467,27.5,350000.0,18.857411659056112,0.0,0.0,0.0,-97.4045019468902,29.52530825,2.0,
1468,50.0,350000.0,41.54037145381604,0.0,0.0,0.0,-97.56655231118356,29.16009165,4.0,
1469,20.0,250000.0,47.710948357758845,0.0,0.0,0.0,-97.39310625698768,29.6405652,2.0,
1470,120.0,735500.0,52.84343599828878,0.0,0.0,0.0,-97.50580453888608,29.59629485,2.0,
1471,13.35,185000.0,45.53988892779448,0.0,0.0,0.0,-97.24302122408233,29.5556853,2.0,
1472,37.82,299500.0,36.81441079176539,0.0,0.0,0.0,-97.3123037252058,29.71734015,,
1473,186.71,1400000.0,48.64177823654208,0.0,0.0,0.0,-97.307753506434,29.73409745,4.0,
1474,13.52,200000.0,49.04920598154192,0.0,0.0,0.0,-97.43537403480096,29.51427135,2.0,
1475,24.62,212500.0,12.090089050893528,0.0,0.0,0.0,-96.22049393491652,31.68178559199179,1.0,
1476,22.0,135000.0,11.55504662195544,0.0,0.0,0.0,-96.3408759955115,31.763104130153,3.0,
1477,10.0,320000.0,27.209406401491563,0.0,0.0,0.0,-96.33501057623556,31.763206926198777,2.0,
1478,10.04,115000.0,21.48943902716004,0.0,0.0,0.0,-96.04156259639406,31.621888007705152,8.0,
1479,14.76,165000.0,17.969525066180523,0.0,0.0,0.0,-96.08161624777448,31.72074937380275,2.0,
1480,357.51,468000.0,47.91416436436849,0.0,0.0,0.0,-100.58100657840544,34.5134853,3.0,
1481,320.0,256000.0,65.3023138066015,0.0,0.0,0.0,-100.78144754040368,34.644633,3.0,
1482,17.5,199900.0,8.224668555047526,0.0,0.0,0.0,-101.77605349598942,32.1123629,4.0,
1483,10.32,321500.0,48.317652164566354,0.0,0.0,0.0,-101.93126162349796,32.1290755,2.0,
1484,360.0,2000000.0,0.0,0.0,0.0,0.0,-102.0040373725482,32.1023067,2.0,
1485,1122.0,3367560.0,0.0,0.0,0.0,0.0,-100.31935636049984,31.96120085,,
1486,1246.4,2492800.0,0.0,0.0,0.0,0.0,-100.73828961000092,34.5498475,,
1487,132.9,300000.0,0.0,0.0,0.0,0.0,-100.48362110972968,34.6125096,,
1488,295.0,295000.0,0.0,0.0,0.0,0.0,-100.88946948453548,34.74466075,,
1489,2545.0,8906500.0,0.0,0.0,0.0,0.0,-99.89370824411895,30.883711,2.0,
1490,30.67,1000000.0,0.0,0.0,0.0,0.0,-99.7020878860403,30.90072135,,
1491,276.82,769560.0,0.0,0.0,0.0,0.0,-96.10176396728215,31.77116605576995,,
1492,162.75,625000.0,0.0,0.0,0.0,0.0,-100.6499649013899,31.8791705,2.0,
1493,50.41,379000.0,0.0,0.0,0.0,0.0,-97.63463136130534,29.26003105,,
1494,142.74,269500.0,0.0,0.0,0.0,0.0,-100.56406479672768,31.976609250000003,1.0,
1495,190.0,625000.0,0.0,0.0,0.0,0.0,-100.3754042829952,31.902806750000003,2.0,
1496,10.02,155500.0,0.0,0.0,0.0,0.0,-97.65409969589288,29.60307515,2.0,
1497,137.14,1050000.0,0.0,0.0,0.0,0.0,-97.39380983909152,29.66552315,2.0,
1498,25.0,355000.0,0.0,0.0,0.0,0.0,-97.41871429951378,29.50416685,2.0,
1499,10.0,149900.0,0.0,0.0,0.0,0.0,-96.03923060095195,31.51682132366497,8.0,
1500,245.0,1029000.0,13.098309081077714,0.0,0.0,0.0,-97.55662000541032,28.7432186,,
1501,249.0,999900.0,8.254627120438162,0.0,0.0,0.0,-97.5531582184872,28.7381382,,
1502,35.0,437500.0,22.353620280833265,0.0,111.37119093562752,0.0,-98.17945970891986,31.809758350000003,,
1503,15.0,86500.0,18.005785498828054,0.0,0.0,0.0,-97.93188637077712,31.9039539,,
1504,12.0,84000.0,16.4300280763508,0.0,0.0,0.0,-97.93552618898536,31.9021993,,
1505,20.02,99500.0,5.384151622369362,0.0,0.0,0.0,-98.2654446709016,31.76333735,,
1506,108.5,596750.0,38.122133124135736,0.0,0.0,0.0,-98.38787236808896,31.7030992,,
1507,75.0,399000.0,28.183813566600747,0.0,0.0,0.0,-99.77135221669197,30.33121145,,
1508,36.54,299000.0,27.419174962009222,0.0,0.0,0.0,-99.70566407959078,30.6643205,,
1509,58.0,2185000.0,21.516315531546905,0.0,0.0,0.0,-99.69225502694005,30.5022425,,
1510,65.9,240000.0,13.000719847579836,0.0,0.0,0.0,-93.5985054585251,30.96590445,,
1511,201.0,603000.0,5.3783588038606105,0.0,0.0,0.0,-93.55406842337952,30.9465658,,
1512,294.0,735000.0,3.031925628117104,0.0,50.08544075869098,0.0,-93.54323945743596,30.9517605,,
1513,43.07,258000.0,9.116205275012993,0.0,0.0,0.0,-93.86464648666389,30.64546125,,
1514,40.0,240000.0,14.74401637935157,0.0,0.0,0.0,-93.86344825292736,30.6473506,,
1515,199.82,480000.0,16.38307893000904,0.0,0.0,0.0,-93.75385848959164,30.533547650000003,3.0,
1516,47.32,153787.0,8.403348411764417,0.0,0.0,0.0,-93.73731741349644,30.8397883,,
1517,53.6,184920.0,22.624006010750204,0.0,0.0,0.0,-100.85967487129176,32.532010650000004,,
1518,320.0,896000.0,34.90207357112436,0.0,0.0,0.0,-103.03431634408042,33.32577145,,
1519,404.0,686800.0,22.12251990853582,0.0,0.0,0.0,-102.99568015005006,33.263029849999995,,
1520,229.0,895000.0,0.990596561101916,0.0,0.0,0.0,-99.62699766116292,28.7037873,,
1521,5620.0,14895000.0,11.251106214861826,0.0,0.0,0.0,-99.7436855856366,28.8268712,,
1522,67.79,305055.0,19.534765823887444,0.0,0.0,0.0,-98.10249719468229,31.8692538,,
1523,91.0,360000.0,17.700817323932817,0.0,0.0,0.0,-99.75914944911916,28.7733944,,
1524,18.86,975000.0,19.016718385641667,0.0,0.0,0.0,-97.4775391121165,28.6264989,,
1525,106.21,445000.0,36.448196774556855,0.0,0.0,0.0,-99.79721995747286,30.518277,,
1526,1000.0,3500000.0,16.700909317655192,0.0,0.0,0.0,-99.48561101651616,28.99760745,3.0,
1527,40.0,955000.0,24.255980521796,0.0,0.0,0.0,-99.35887266870486,30.3359668,2.0,
1528,300.0,1185000.0,42.440897096972144,0.0,0.0,20.789041929954905,-97.31550975986,28.7151926,,
1529,107.0,347350.0,26.802369802283568,0.0,0.0,0.0,-93.80565153595694,30.9913873,,
1530,89.39,257000.0,51.42081718652392,0.0,0.0,0.0,-93.7624706440978,31.02949695,,
1531,419.0,393240.0,49.62547935447095,0.0,0.0,0.0,-101.68099212185456,34.49180145,2.0,
1532,880.0,2860000.0,44.91900585800256,0.0,0.0,0.0,-99.4353194193706,29.0351096,,
1533,43.45,399900.0,33.302035183691174,0.0,0.0,0.0,-98.07990122173858,31.879821,,
1534,23.0,175000.0,28.255592867911744,0.0,0.0,0.0,-93.78377424417786,30.8565805,,
1535,245.0,1347500.0,2.478974167611101,0.0,0.0,0.0,-98.30999330734674,31.6047482,,
1536,20.0,119000.0,16.784746846248044,0.0,0.0,0.0,-97.93425336703856,31.90987665,,
1537,610.1,732000.0,48.270165538226905,0.0,0.0,0.0,-101.09493246285236,32.63251755,,
1538,238.0,261800.0,46.84518237519586,0.0,0.0,0.0,-100.82175465091272,32.56241215,,
